business_type,related_region_id,latitude,longitude,access_type,wband_rate,action_type,gatewayType,accept_date,related_worker_id
0.0,0.0006134610890394952,0.4293126217115429,0.8938194713808822,0.0,0.1,0.0,0.0,1524963897.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4290762288879026,0.8938613906643471,0.0,0.1,0.2,0.16666666666666666,1520475443.0,10121.0
0.0,0.0006134610890394952,0.42933487537388304,0.8936451743753394,0.0,0.1,0.0,0.0,1530431915.0,10121.0
0.0,0.0006134610890394952,0.4290791579010116,0.8937538834542289,0.0,0.1,0.2,0.3333333333333333,1530145900.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527208100.0,10121.0
0.0,0.0006134610890394952,0.4292546170498309,0.8939174604438894,0.0,0.1,0.0,0.0,1525575669.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.0,0.0,1521535623.0,10121.0
0.0,0.0006134610890394952,0.42911421309986897,0.8937513825733416,0.0,0.1,0.0,0.0,1519726932.0,10121.0
0.0,0.0006134610890394952,0.4291835327057619,0.8934467851081164,0.0,0.1,0.0,0.0,1522455894.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4292864677103336,0.8936221624670937,0.0,0.1,0.2,0.16666666666666666,1528276556.0,10121.0
0.0,0.0006134610890394952,0.4290495804700254,0.8937944942441289,0.0,0.1,0.0,0.0,1520744156.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520941083.0,10121.0
0.0,0.0006134610890394952,0.4290767616678319,0.8938532952673071,0.0,0.1,0.2,0.3333333333333333,1520054038.0,10121.0
0.0,0.0006134610890394952,0.4291466853361086,0.8936515226731585,0.0,0.1,0.0,0.0,1521354879.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525490394.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.0,0.0,1519727173.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527208664.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520940229.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520941350.0,10121.0
0.0,0.0006134610890394952,0.4292121872253836,0.8939308437362242,0.0,0.1,0.2,0.3333333333333333,1524452203.0,10121.0
0.0,0.0006134610890394952,0.4290762288879026,0.8938613906643471,0.0,0.1,0.0,0.0,1521596294.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.2,0.3333333333333333,1522291350.0,10121.0
0.0,0.0006134610890394952,0.4292312265355115,0.8937386803912131,0.0,0.1,0.0,0.0,1520735172.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562099.0,10121.0
0.0,0.0006134610890394952,0.4290791579010116,0.8937538834542289,0.0,0.1,0.0,0.0,1527647327.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42931691250460186,0.893791305074125,0.0,0.02,0.2,0.16666666666666666,1526258058.0,10121.0
0.0,0.0006134610890394952,0.42916028602504536,0.8939112646264938,0.0,0.1,0.0,0.0,1525501024.0,10121.0
0.0,0.0006134610890394952,0.4276691172558035,0.8934253435713821,0.0,0.1,0.0,0.0,1519966034.0,10121.0
0.0,0.0006134610890394952,0.4290528450842066,0.8938621140018664,0.0,0.1,0.2,0.3333333333333333,1517992967.0,10121.0
0.0,0.0006134610890394952,0.429077707212251,0.8939218645956875,0.0,0.1,0.0,0.0,1520845957.0,10121.0
0.0,0.0006134610890394952,0.4292054253641843,0.8937152623906632,0.0,0.1,0.0,0.0,1521423667.0,10121.0
0.0,0.0006134610890394952,0.4292312265355115,0.8937386803912131,0.0,0.1,0.2,0.3333333333333333,1521183119.0,10121.0
0.0,0.0006134610890394952,0.4281003542850231,0.891960964302552,0.0,0.1,0.0,0.0,1522476473.0,10121.0
0.0,0.0006134610890394952,0.4291528159379039,0.8937880219100117,0.0,0.1,0.0,0.0,1521369152.0,10121.0
0.0,0.0006134610890394952,0.42927699234599015,0.8936380134255245,0.0,0.1,0.0,0.0,1519549189.0,10121.0
0.0,0.0006134610890394952,0.4290689526856688,0.8935624418448292,0.0,0.1,0.2,0.3333333333333333,1520652610.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4293432085669941,0.8939173283324975,0.0,0.006,0.2,0.16666666666666666,1526976133.0,10121.0
0.0,0.0006134610890394952,0.4291591732797976,0.8939206680694979,0.0,0.1,0.0,0.0,1521174798.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.2,0.16666666666666666,1520064268.0,10121.0
0.0,0.0006134610890394952,0.4290798740565519,0.8938637453332909,0.0,0.1,0.0,0.0,1522035908.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4292925160811356,0.8938184084056721,0.0,0.1,0.0,0.16666666666666666,1528699194.0,10121.0
0.0,0.0006134610890394952,0.4294032975529585,0.8936470435844948,0.0,0.1,0.0,0.0,1525572575.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525672950.0,10121.0
0.0,0.0006134610890394952,0.42912493524249934,0.8935625549457386,0.0,0.1,0.0,0.0,1521009443.0,10121.0
0.0,0.0006134610890394952,0.4290787022282714,0.8938235686152513,0.0,0.1,0.0,0.0,1521093526.0,10121.0
0.0,0.0006134610890394952,0.4291368434040077,0.8934834406052271,0.0,0.1,0.2,0.3333333333333333,1521765087.0,10121.0
0.0,0.0006134610890394952,0.4292924953138783,0.8940400686650823,0.0,0.1,0.2,0.3333333333333333,1526963227.0,10121.0
0.0,0.0006134610890394952,0.4292841177820498,0.8936291523490478,0.0,0.05,0.2,0.3333333333333333,1518317234.0,10121.0
0.0,0.0006134610890394952,0.42904427290040204,0.8938179312933224,0.0,0.1,0.0,0.0,1526349328.0,10121.0
0.0,0.0006134610890394952,0.4291167771082714,0.8938841852808903,0.0,0.1,0.0,0.0,1520640945.0,10121.0
0.0,0.0006134610890394952,0.4291192232625824,0.8934530844656301,0.0,0.1,0.2,0.3333333333333333,1521878389.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520940488.0,10121.0
0.0,0.0006134610890394952,0.4292976863489477,0.8936297394281926,0.0,0.1,0.0,0.0,1520589257.0,10121.0
0.0,0.0006134610890394952,0.4292950014189698,0.8939224199437482,0.0,0.1,0.2,0.3333333333333333,1523255948.0,10121.0
0.0,0.0006134610890394952,0.42907313187726737,0.8938403963823346,0.0,0.2,0.2,0.0,1521350690.0,10121.0
0.0,0.0006134610890394952,0.4292493936586448,0.8938246049807137,0.0,0.1,0.0,0.0,1525220286.0,10121.0
0.0,0.0006134610890394952,0.4292312265355115,0.8937386803912131,0.0,0.1,0.0,0.0,1524966463.0,10121.0
0.0,0.0006134610890394952,0.4291571922629703,0.8937925506627648,0.0,0.1,0.0,0.0,1519373342.0,10121.0
0.0,0.0006134610890394952,0.4293890548917345,0.8937223115900298,0.0,0.1,0.0,0.0,1527214602.0,10121.0
0.0,0.0006134610890394952,0.4292493936586448,0.8938246049807137,0.0,0.1,0.0,0.0,1523243694.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520942599.0,10121.0
0.0,0.0006134610890394952,0.4293913368282288,0.8936589636242882,0.0,0.1,0.0,0.0,1526367126.0,10121.0
0.0,0.0006134610890394952,0.42935315650956574,0.8940195990045994,0.0,0.1,0.0,0.0,1527415162.0,10121.0
0.0,0.0006134610890394952,0.4290700977770073,0.8935985332246709,0.0,0.1,0.2,0.3333333333333333,1521598349.0,10121.0
0.16666666666666666,0.0006134610890394952,0.429340325975072,0.8936224067751076,0.0,0.1,0.0,0.16666666666666666,1528624192.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525670495.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42929284810439533,0.8939307482286549,0.0,0.1,0.0,0.16666666666666666,1529547181.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562169.0,10121.0
0.0,0.0006134610890394952,0.4290700977770073,0.8935985332246709,0.0,0.1,0.0,0.0,1523439139.0,10121.0
0.0,0.0006134610890394952,0.42925150137358203,0.8939738267002494,0.0,0.1,0.2,0.3333333333333333,1530000160.0,10121.0
0.0,0.0006134610890394952,0.4292760143402854,0.8936531388628106,0.0,0.1,0.0,0.0,1524879655.0,10121.0
0.0,0.0006134610890394952,0.4292493936586448,0.8938246049807137,0.0,0.1,0.2,0.3333333333333333,1520143019.0,10121.0
0.0,0.0006134610890394952,0.4293029912768144,0.8936462987565871,0.0,0.1,0.0,0.0,1522026836.0,10121.0
0.0,0.0006134610890394952,0.4291682865635541,0.8934471375156908,0.0,0.1,0.2,0.3333333333333333,1521684414.0,10121.0
0.0,0.0006134610890394952,0.4291536071260708,0.893600214142892,0.0,0.1,0.0,0.0,1525220323.0,10121.0
0.0,0.0006134610890394952,0.4290791579010116,0.8937538834542289,0.0,0.1,0.0,0.0,1523756147.0,10121.0
0.0,0.0006134610890394952,0.42903746247623226,0.8938412526980716,0.0,0.1,0.0,0.0,1516781098.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4290593279383238,0.8938381562645122,0.0,0.1,0.2,0.16666666666666666,1519537874.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42910147442715335,0.8936026812779879,0.0,0.05,0.2,0.16666666666666666,1520392837.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4295302060681705,0.8937711862700588,0.0,0.02,0.2,0.16666666666666666,1521168717.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562086.0,10121.0
0.0,0.0006134610890394952,0.42900914692816416,0.8935178868564924,0.0,0.1,0.2,0.3333333333333333,1519458229.0,10121.0
0.0,0.0006134610890394952,0.4290623222957556,0.8936234319291579,0.0,0.05,0.0,0.0,1525745790.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.0,0.0,1524472853.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.05,0.0,0.0,1527126942.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525670910.0,10121.0
0.0,0.0006134610890394952,0.4290245298398894,0.8937868754619078,0.0,0.1,0.0,0.0,1524103961.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525659097.0,10121.0
0.0,0.0006134610890394952,0.4292121872253836,0.8939308437362242,0.0,0.1,0.0,0.0,1521690134.0,10121.0
0.0,0.0006134610890394952,0.4290630383557974,0.8938643131069065,0.0,0.1,0.0,0.0,1522548581.0,10121.0
0.0,0.0006134610890394952,0.42916859153173104,0.8939110066173941,0.0,0.2,0.2,0.3333333333333333,1529285573.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562054.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42904427290040204,0.8938179312933224,0.0,0.1,0.2,0.16666666666666666,1521957604.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291975436602157,0.8936653014048819,0.0,0.1,0.0,0.16666666666666666,1518078516.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.0,0.16666666666666666,1529912442.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.0,0.0,1520141289.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42911093328001393,0.8937956863202039,0.0,0.1,0.2,0.16666666666666666,1529377019.0,10121.0
0.0,0.0006134610890394952,0.4290623222957556,0.8936234319291579,0.0,0.1,0.0,0.0,1524371588.0,10121.0
0.0,0.0006134610890394952,0.4292312265355115,0.8937386803912131,0.0,0.05,0.2,0.3333333333333333,1519956053.0,10121.0
0.0,0.0006134610890394952,0.4291818876119629,0.8936798276926389,0.0,0.1,0.2,0.3333333333333333,1519867176.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291674341155378,0.89383883428111,0.0,0.1,0.2,0.16666666666666666,1526887206.0,10121.0
0.0,0.0006134610890394952,0.42929079893332894,0.8936655316712682,0.0,0.1,0.0,0.0,1521018556.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527207951.0,10121.0
0.0,0.0006134610890394952,0.4293455001536939,0.8938516412851112,0.0,0.1,0.2,0.3333333333333333,1520230593.0,10121.0
0.0,0.0006134610890394952,0.4292786945836599,0.8935953379926531,0.0,0.1,0.0,0.0,1522993682.0,10121.0
0.0,0.0006134610890394952,0.4292476549610017,0.8937835858966222,0.0,0.05,0.0,0.0,1527133723.0,10121.0
0.0,0.0006134610890394952,0.42929284810439533,0.8939307482286549,0.0,0.2,0.2,0.0,1524880476.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527208623.0,10121.0
0.0,0.0006134610890394952,0.4291536071260708,0.893600214142892,0.0,0.1,0.0,0.0,1527656356.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4290382519545309,0.8938329750798906,0.0,0.1,0.0,0.16666666666666666,1529312442.0,10121.0
0.0,0.0006134610890394952,0.4295473285724365,0.8939613828870884,0.0,0.1,0.0,0.0,1524548563.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562138.0,10121.0
0.0,0.0006134610890394952,0.4291528159379039,0.8937880219100117,0.0,0.1,0.0,0.0,1518308220.0,10121.0
0.0,0.0006134610890394952,0.42903238146644107,0.8938544229849459,0.0,0.1,0.2,0.3333333333333333,1520757874.0,10121.0
0.0,0.0006134610890394952,0.42908446592426935,0.8937355161756766,0.0,0.1,0.2,0.3333333333333333,1522564609.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525671294.0,10121.0
0.0,0.0006134610890394952,0.4292997401599356,0.8936412702425777,0.0,0.2,0.0,0.0,1524127862.0,10121.0
0.0,0.0006134610890394952,0.4295302060681705,0.8937711862700588,0.0,0.1,0.0,0.0,1520058198.0,10121.0
0.0,0.0006134610890394952,0.42916859153173104,0.8939110066173941,0.0,0.1,0.0,0.0,1526873665.0,10121.0
0.0,0.0006134610890394952,0.4293067393177353,0.894079576198397,0.0,0.1,0.2,0.3333333333333333,1526373324.0,10121.0
0.0,0.0006134610890394952,0.4290297790424102,0.8938292678511326,0.0,0.1,0.0,0.0,1526687943.0,10121.0
0.0,0.0006134610890394952,0.4292786945836599,0.8935953379926531,0.0,0.1,0.0,0.0,1521179012.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4290416650389357,0.8937980383432502,0.0,0.1,0.2,0.16666666666666666,1520407733.0,10121.0
0.0,0.0006134610890394952,0.42929284810439533,0.8939307482286549,0.0,0.1,0.2,0.0,1527652757.0,10121.0
0.0,0.0006134610890394952,0.4291975436602157,0.8936653014048819,0.0,0.1,0.0,0.0,1517661027.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4290786422882229,0.8938515579661619,0.0,0.1,0.0,0.16666666666666666,1529569694.0,10121.0
0.0,0.0006134610890394952,0.4291682865635541,0.8934471375156908,0.0,0.1,0.2,0.3333333333333333,1522392797.0,10121.0
0.0,0.0006134610890394952,0.4295072842795265,0.8940070047535041,0.0,0.1,0.0,0.0,1519867338.0,10121.0
0.0,0.0006134610890394952,0.4292401962502688,0.8938666771979621,0.0,0.05,0.0,0.0,1527131836.0,10121.0
0.0,0.0006134610890394952,0.42930672801738784,0.8941337314778038,0.0,0.1,0.0,0.0,1520132290.0,10121.0
0.0,0.0006134610890394952,0.4294998447385675,0.8940951242847087,0.0,0.1,0.0,0.0,1524811670.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42952135915959055,0.8939823124356919,0.0,0.1,0.0,0.16666666666666666,1529311210.0,10121.0
0.0,0.0006134610890394952,0.4291244688591172,0.8937704063167273,0.0,0.1,0.0,0.0,1520043372.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4295903921043097,0.894039027721673,0.0,0.1,0.0,0.16666666666666666,1529224728.0,10121.0
0.0,0.0006134610890394952,0.4291707884878178,0.8937278629776929,0.0,0.1,0.2,0.3333333333333333,1520673418.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527207967.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4295072842795265,0.8940070047535041,0.0,0.1,0.0,0.16666666666666666,1529307070.0,10121.0
0.0,0.0006134610890394952,0.4293227157931843,0.8938613706882664,0.0,0.1,0.0,0.0,1519876669.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1520941400.0,10121.0
0.0,0.0006134610890394952,0.4292121872253836,0.8939308437362242,0.0,0.1,0.2,0.3333333333333333,1520579566.0,10121.0
0.0,0.0006134610890394952,0.4290787022282714,0.8938235686152513,0.0,0.1,0.2,0.3333333333333333,1521008870.0,10121.0
0.0,0.0006134610890394952,0.42914219320105546,0.8935664907915517,0.0,0.1,0.2,0.3333333333333333,1520123339.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527208648.0,10121.0
0.16666666666666666,0.0006134610890394952,0.42916028602504536,0.8939112646264938,0.0,0.1,0.2,0.16666666666666666,1526885324.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4294591192741117,0.894032434806862,0.0,0.1,0.0,0.16666666666666666,1528617483.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527562054.0,10121.0
0.0,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.0,1521523623.0,10121.0
0.0,0.0006134610890394952,0.4295710015775521,0.8939380199721476,0.0,0.1,0.0,0.0,1518505939.0,10121.0
0.0,0.0006134610890394952,0.4291823475137502,0.8934641820102596,0.0,0.05,0.2,0.3333333333333333,1521690066.0,10121.0
0.0,0.0006134610890394952,0.4295886216707621,0.8940058458429497,0.0,0.1,0.2,0.3333333333333333,1520657734.0,10121.0
0.0,0.0006134610890394952,0.4290630383557974,0.8938643131069065,0.0,0.1,0.0,0.0,1520402788.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527498374.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291617385303234,0.8938446400914876,0.0,0.05,0.0,0.16666666666666666,1525659379.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4292627015605253,0.8939358680043509,0.0,0.1,0.0,0.16666666666666666,1529894646.0,10121.0
0.16666666666666666,0.0006134610890394952,0.4291478780316576,0.8937564257051704,0.0,0.05,0.0,0.16666666666666666,1527208511.0,10121.0
0.0,0.0006134610890394952,0.4180098782501113,0.8939305123909423,0.0,0.1,0.0,0.0,1519965464.0,10140.0
0.0,0.0006134610890394952,0.4179339032685304,0.8940175410924597,0.0,0.1,0.2,0.3333333333333333,1521337731.0,10140.0
0.0,0.0006134610890394952,0.4179017677995616,0.8938432956795417,0.0,0.1,0.0,0.0,1521862038.0,10140.0
0.0,0.0006134610890394952,0.4178549879439857,0.894385555129963,0.0,0.1,0.0,0.0,1519543864.0,10140.0
0.0,0.0006134610890394952,0.4179880889875139,0.8940335808703905,0.0,0.1,0.0,0.0,1525081117.0,10140.0
0.0,0.0006134610890394952,0.4179181889305703,0.8938821431361574,0.0,0.1,0.0,0.0,1519529820.0,10140.0
0.0,0.0006134610890394952,0.4178102971294748,0.8944332910723691,0.0,0.1,0.0,0.0,1521691086.0,10140.0
0.0,0.0006134610890394952,0.4179680588104204,0.8939473349829491,0.0,0.1,0.0,0.0,1530415515.0,10140.0
0.0,0.0006134610890394952,0.4184164282130709,0.8933188582188409,0.0,0.1,0.0,0.0,1522219366.0,10140.0
0.0,0.0006134610890394952,0.4178144705893426,0.8944644472736655,0.0,0.1,0.0,0.0,1522893249.0,10140.0
0.0,0.0006134610890394952,0.41803727555308495,0.8939941642115347,0.0,0.1,0.0,0.0,1525062018.0,10140.0
0.0,0.0006134610890394952,0.4180197050532239,0.8937662499762914,0.0,0.1,0.0,0.0,1530414235.0,10140.0
0.0,0.0006134610890394952,0.4179041931836184,0.8938821296389637,0.0,0.1,0.0,0.0,1518226633.0,10140.0
0.0,0.0006134610890394952,0.4179514985362764,0.893773836591965,0.0,0.1,0.2,0.3333333333333333,1521615113.0,10140.0
0.0,0.0006134610890394952,0.4178760936522378,0.8942697198615076,0.0,0.1,0.0,0.0,1526280175.0,10140.0
0.0,0.0006134610890394952,0.41803072101727945,0.8938943728398668,0.0,0.1,0.0,0.0,1519949249.0,10140.0
0.0,0.0006134610890394952,0.4186088112287911,0.8941077885680387,0.0,0.1,0.2,0.0,1523854101.0,10140.0
0.0,0.0006134610890394952,0.417935588707515,0.8950233741233161,0.0,0.1,0.0,0.0,1524282627.0,10140.0
0.0,0.0006134610890394952,0.4179168494559925,0.8940640247722378,0.0,0.05,0.2,0.3333333333333333,1522226217.0,10140.0
0.0,0.0006134610890394952,0.4179987964310472,0.8937945033972561,0.5,0.1,0.0,0.3333333333333333,1518243285.0,10140.0
0.0,0.0006134610890394952,0.4178498800163648,0.8939883852526458,0.0,0.1,0.2,0.3333333333333333,1519975982.0,10140.0
0.0,0.0006134610890394952,0.4178878725681733,0.8943470640619572,0.0,0.1,0.0,0.0,1517210664.0,10140.0
0.0,0.0006134610890394952,0.4179425179234376,0.8943199555035813,0.0,0.1,0.2,0.0,1517120086.0,10140.0
0.0,0.0006134610890394952,0.4179026089800778,0.8939453961121332,0.0,0.1,0.0,0.0,1519872638.0,10140.0
0.0,0.0006134610890394952,0.4179987964310472,0.8937945033972561,0.5,0.1,0.0,0.0,1524637366.0,10140.0
0.0,0.0006134610890394952,0.4179031595936655,0.8939103526522201,0.0,0.1,0.0,0.0,1519690680.0,10140.0
0.0,0.0006134610890394952,0.4177777627842072,0.8942436322670244,0.0,0.1,0.0,0.0,1521020050.0,10140.0
0.16666666666666666,0.0006134610890394952,0.417823759214432,0.8941142867918846,0.0,0.1,0.0,0.16666666666666666,1529797539.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4181321747255247,0.8936994014977482,0.0,0.1,0.0,0.16666666666666666,1529639586.0,10140.0
0.0,0.0006134610890394952,0.4208996537169083,0.8926013505670038,0.0,0.1,0.0,0.0,1523234218.0,10140.0
0.0,0.0006134610890394952,0.4179113405740439,0.8938826848824949,0.0,0.1,0.0,0.0,1523149116.0,10140.0
0.0,0.0006134610890394952,0.4178021126425164,0.8937041138485956,0.0,0.1,0.0,0.0,1530150072.0,10140.0
0.0,0.0006134610890394952,0.41796355538565294,0.8939994934563491,0.0,0.1,0.0,0.0,1522542628.0,10140.0
0.0,0.0006134610890394952,0.4194276016230299,0.8964037675351934,0.0,0.1,0.0,0.0,1520480152.0,10140.0
0.0,0.0006134610890394952,0.4184833176273735,0.8938805027713217,0.0,0.1,0.0,0.0,1526456555.0,10140.0
0.0,0.0006134610890394952,0.4179031595936655,0.8939103526522201,0.0,0.1,0.0,0.0,1520587599.0,10140.0
0.0,0.0006134610890394952,0.41799503792532705,0.8939550473927748,0.0,0.1,0.0,0.0,1527221959.0,10140.0
0.0,0.0006134610890394952,0.4178531387959311,0.8940044669632077,0.0,0.1,0.0,0.0,1522740052.0,10140.0
0.0,0.0006134610890394952,0.4179015554399675,0.8938504759099986,0.0,0.1,0.2,0.3333333333333333,1520926798.0,10140.0
0.0,0.0006134610890394952,0.4178385554385397,0.8944219115390614,0.0,0.1,0.2,0.3333333333333333,1517789816.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4178396680971445,0.8940877519868471,0.0,0.006,0.2,0.16666666666666666,1519800482.0,10140.0
0.0,0.0006134610890394952,0.4178035661499122,0.8937966473650184,0.0,0.1,0.2,0.3333333333333333,1529383840.0,10140.0
0.0,0.0006134610890394952,0.417823759214432,0.8941142867918846,0.0,0.1,0.0,0.0,1519961103.0,10140.0
0.0,0.0006134610890394952,0.417823759214432,0.8941142867918846,0.0,0.1,0.2,0.3333333333333333,1521360813.0,10140.0
0.16666666666666666,0.0006134610890394952,0.41783585519742905,0.8939972652973478,0.0,0.1,0.0,0.16666666666666666,1529542902.0,10140.0
0.0,0.0006134610890394952,0.4179775719196544,0.8939694892485299,0.0,0.1,0.0,0.0,1516776242.0,10140.0
0.0,0.0006134610890394952,0.4179857841707926,0.8937868091387184,0.0,0.1,0.0,0.0,1521182581.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4185146353710534,0.8941664086812191,0.0,0.1,0.0,0.16666666666666666,1529375980.0,10140.0
0.0,0.0006134610890394952,0.4178549879439857,0.894385555129963,0.0,0.1,0.2,0.3333333333333333,1519364525.0,10140.0
0.0,0.0006134610890394952,0.4205220037933257,0.8941576524323561,0.0,0.1,0.0,0.0,1521098477.0,10140.0
0.0,0.0006134610890394952,0.4180043520551237,0.8941109354244566,0.0,0.1,0.0,0.0,1530434269.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4179880889875139,0.8940335808703905,0.0,0.1,0.0,0.16666666666666666,1528355615.0,10140.0
0.0,0.0006134610890394952,0.4181335772435351,0.8941901701959137,0.0,0.1,0.0,0.0,1520226652.0,10140.0
0.0,0.0006134610890394952,0.41807999964382864,0.8952150169924565,0.0,0.1,0.0,0.0,1530531497.0,10140.0
0.0,0.0006134610890394952,0.4178035661499122,0.8937966473650184,0.0,0.1,0.2,0.0,1530099374.0,10140.0
0.0,0.0006134610890394952,0.4178549879439857,0.894385555129963,0.0,0.1,0.0,0.0,1521939998.0,10140.0
0.0,0.0006134610890394952,0.4178144705893426,0.8944644472736655,0.0,0.05,0.2,0.3333333333333333,1520236722.0,10140.0
0.0,0.0006134610890394952,0.4178593199255224,0.8944531291073055,0.0,0.1,0.0,0.0,1527295384.0,10140.0
0.0,0.0006134610890394952,0.4180238485268541,0.8938861325717692,0.0,0.1,0.0,0.0,1527735215.0,10140.0
0.0,0.0006134610890394952,0.4179424180733798,0.8946971858943944,0.0,0.1,0.0,0.0,1520573483.0,10140.0
0.0,0.0006134610890394952,0.4180294968661499,0.8944907681624578,0.0,0.1,0.0,0.0,1530318717.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4179501901794756,0.8937829276629318,0.0,0.1,0.0,0.16666666666666666,1529140408.0,10140.0
0.16666666666666666,0.0006134610890394952,0.4180731634870377,0.8937043740107959,0.0,0.1,0.2,0.16666666666666666,1528767067.0,10140.0
0.0,0.0006134610890394952,0.4185287421919609,0.8938268895420308,0.0,0.1,0.0,0.0,1530504388.0,10140.0
0.0,0.0006134610890394952,0.4205245852209797,0.8941930423975564,0.0,0.1,0.0,0.0,1524704882.0,10140.0
